Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 20, 26, 20, 26
0, 1, 99, 125, 99, 125
0, 2, 89, 113, 89, 113
0, 3, 139, 186, 139, 186
0, 4, 177, 224, 177, 224
0, 5, 207, 262, 207, 262
0, 6, 90, 127, 90, 127
0, 7, 44, 57, 44, 57
0, 8, 85, 109, 85, 109
0, 9, 158, 201, 158, 201
0, 10, 137, 181, 137, 181
0, 11, 86, 110, 86, 110
0, 12, 96, 123, 96, 123
0, 13, 123, 162, 123, 162
0, 14, 136, 184, 136, 184
0, 15, 0, 9223372036854775807, 0, 9223372036854775807
0, 16, 233, 269, 233, 269
0, 17, 0, 9223372036854775807, 0, 9223372036854775807
0, 18, 0, 9223372036854775807, 0, 9223372036854775807
0, 19, 0, 9223372036854775807, 0, 9223372036854775807
0, 20, 0, 9223372036854775807, 0, 9223372036854775807
