Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 74, 93, 74, 93
0, 1, 131, 165, 131, 165
0, 2, 97, 122, 97, 122
0, 3, 151, 190, 151, 190
0, 4, 177, 270, 177, 270
0, 5, 159, 247, 159, 247
0, 6, 171, 215, 171, 215
0, 7, 155, 195, 155, 195
0, 8, 174, 272, 174, 272
0, 9, 193, 296, 193, 296
0, 10, 138, 204, 138, 204
0, 11, 199, 299, 199, 299
0, 12, 229, 326, 229, 326
0, 13, 233, 335, 233, 335
0, 14, 205, 305, 205, 305
0, 15, 269, 364, 269, 364
0, 16, 238, 276, 238, 276
0, 17, 0, 9223372036854775807, 0, 9223372036854775807
0, 18, 0, 9223372036854775807, 0, 9223372036854775807
