Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 27, 34, 27, 34
0, 1, 83, 104, 83, 104
0, 2, 58, 73, 58, 73
0, 3, 68, 86, 68, 86
0, 4, 125, 158, 125, 158
0, 5, 125, 158, 125, 158
0, 6, 62, 92, 62, 92
0, 7, 63, 79, 63, 79
0, 8, 86, 108, 86, 108
0, 9, 160, 201, 160, 201
0, 10, 145, 182, 145, 182
0, 11, 136, 171, 136, 171
0, 12, 169, 214, 169, 214
0, 13, 140, 176, 140, 176
0, 14, 200, 251, 200, 251
0, 15, 208, 261, 208, 261
0, 16, 145, 196, 145, 196
0, 17, 212, 268, 212, 268
0, 18, 268, 337, 268, 337
0, 19, 217, 286, 217, 286
0, 20, 296, 372, 296, 372
0, 21, 333, 419, 333, 419
