   Task ID,     Job ID,          Arrival min,          Arrival max,             Cost min,             Cost max,             Deadline,             Priority
0, 0, 0, 0, 64, 80, 650, 1, normal 
0, 1, 0, 0, 45, 57, 650, 1, normal 
0, 2, 0, 0, 60, 76, 650, 1, normal 
0, 3, 0, 0, 40, 50, 650, 1, fork 
0, 4, 0, 0, 6, 8, 650, 1, normal 
0, 5, 0, 0, 35, 44, 650, 1, normal 
0, 6, 0, 0, 10, 13, 650, 1, normal 
0, 7, 0, 0, 32, 41, 650, 1, fork 
0, 8, 0, 0, 5, 7, 650, 1, normal 
0, 9, 0, 0, 28, 35, 650, 1, normal 
0, 10, 0, 0, 40, 51, 650, 1, normal 
0, 11, 0, 0, 48, 60, 650, 1, normal 
0, 12, 0, 0, 16, 21, 650, 1, normal 
0, 13, 0, 0, 51, 64, 650, 1, normal 
0, 14, 0, 0, 37, 47, 650, 1, normal 
0, 15, 0, 0, 77, 97, 650, 1, normal 
0, 16, 0, 0, 48, 60, 650, 1, normal 
0, 17, 0, 0, 68, 86, 650, 1, normal 
0, 18, 0, 0, 32, 40, 650, 1, normal 
0, 19, 0, 0, 64, 80, 650, 1, normal 
0, 20, 0, 0, 4, 5, 650, 1, normal 
0, 21, 0, 0, 67, 84, 650, 1, normal 
0, 22, 0, 0, 24, 31, 650, 1, normal 
0, 23, 0, 0, 26, 33, 650, 1, normal 
0, 24, 0, 0, 49, 62, 650, 1, join 
0, 25, 0, 0, 17, 22, 650, 1, join 
0, 26, 0, 0, 8, 11, 650, 1, normal 
0, 27, 0, 0, 61, 77, 650, 1, normal 
0, 28, 0, 0, 63, 79, 650, 1, normal 
0, 29, 0, 0, 67, 84, 650, 1, normal 
0, 30, 0, 0, 36, 45, 650, 1, normal 
0, 31, 0, 0, 46, 58, 650, 1, normal 
