Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 75, 94, 75, 94
0, 1, 144, 181, 144, 181
0, 2, 147, 185, 147, 185
0, 3, 182, 249, 182, 249
0, 4, 194, 266, 194, 266
0, 5, 213, 289, 213, 289
0, 6, 187, 282, 187, 282
0, 7, 103, 129, 103, 129
0, 8, 115, 145, 115, 145
0, 9, 123, 156, 123, 156
0, 10, 164, 207, 164, 207
0, 11, 171, 242, 171, 242
0, 12, 151, 189, 151, 189
0, 13, 177, 222, 177, 222
0, 14, 225, 315, 225, 315
0, 15, 188, 276, 188, 276
0, 16, 167, 261, 167, 261
0, 17, 283, 377, 283, 377
0, 18, 231, 317, 231, 317
0, 19, 267, 368, 267, 368
0, 20, 295, 384, 295, 384
0, 21, 321, 436, 321, 436
0, 22, 0, 9223372036854775807, 0, 9223372036854775807
