Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 30, 38, 30, 38
0, 1, 56, 71, 56, 71
0, 2, 107, 135, 107, 135
0, 3, 154, 198, 154, 198
0, 4, 194, 248, 194, 248
0, 5, 222, 283, 222, 283
0, 6, 151, 220, 151, 220
0, 7, 31, 40, 31, 40
0, 8, 69, 88, 69, 88
0, 9, 109, 139, 109, 139
0, 10, 133, 169, 133, 169
0, 11, 129, 164, 129, 164
0, 12, 142, 208, 142, 208
0, 13, 35, 45, 35, 45
0, 14, 56, 72, 56, 72
0, 15, 51, 65, 51, 65
0, 16, 0, 9223372036854775807, 0, 9223372036854775807
0, 17, 221, 296, 221, 296
0, 18, 66, 85, 66, 85
0, 19, 0, 9223372036854775807, 0, 9223372036854775807
0, 20, 122, 204, 122, 204
0, 21, 0, 9223372036854775807, 0, 9223372036854775807
