Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 10, 13, 10, 13
0, 1, 53, 67, 53, 67
0, 2, 77, 97, 77, 97
0, 3, 142, 212, 142, 212
0, 4, 182, 337, 182, 337
0, 5, 164, 314, 164, 314
0, 6, 107, 177, 107, 177
0, 7, 159, 260, 159, 260
0, 8, 218, 396, 218, 396
0, 9, 213, 390, 213, 390
0, 10, 45, 57, 45, 57
0, 11, 103, 130, 103, 130
0, 12, 122, 236, 122, 236
0, 13, 111, 235, 111, 235
0, 14, 167, 306, 167, 306
0, 15, 198, 343, 198, 343
0, 16, 84, 106, 84, 106
0, 17, 146, 322, 146, 322
0, 18, 125, 319, 125, 319
0, 19, 129, 335, 129, 335
0, 20, 89, 112, 89, 112
0, 21, 149, 368, 149, 368
0, 22, 114, 344, 114, 344
0, 23, 215, 409, 215, 409
0, 24, 229, 413, 229, 413
0, 25, 248, 431, 248, 431
0, 26, 247, 443, 247, 443
0, 27, 252, 462, 252, 462
0, 28, 265, 412, 265, 412
0, 29, 281, 432, 281, 432
0, 30, 0, 9223372036854775807, 0, 9223372036854775807
