Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 30, 38, 30, 38
0, 1, 101, 127, 101, 127
0, 2, 56, 71, 56, 71
0, 3, 114, 144, 114, 144
0, 4, 169, 225, 169, 225
0, 5, 130, 176, 130, 176
0, 6, 64, 82, 64, 82
0, 7, 110, 139, 110, 139
0, 8, 131, 183, 131, 183
0, 9, 187, 253, 187, 253
0, 10, 72, 93, 72, 93
0, 11, 122, 156, 122, 156
0, 12, 105, 149, 105, 149
0, 13, 157, 214, 157, 214
0, 14, 175, 238, 175, 238
0, 15, 206, 285, 206, 285
0, 16, 258, 342, 258, 342
0, 17, 209, 281, 209, 281
0, 18, 322, 422, 322, 422
0, 19, 356, 465, 356, 465
