Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 31, 39, 31, 39
0, 1, 51, 64, 51, 64
0, 2, 75, 95, 75, 95
0, 3, 115, 146, 115, 146
0, 4, 136, 173, 136, 173
0, 5, 159, 201, 159, 201
0, 6, 75, 96, 75, 96
0, 7, 110, 138, 110, 138
0, 8, 158, 199, 158, 199
0, 9, 162, 204, 162, 204
0, 10, 209, 263, 209, 263
0, 11, 0, 9223372036854775807, 0, 9223372036854775807
0, 12, 168, 211, 168, 211
0, 13, 197, 238, 197, 238
0, 14, 0, 9223372036854775807, 0, 9223372036854775807
0, 15, 183, 232, 183, 232
0, 16, 0, 9223372036854775807, 0, 9223372036854775807
0, 17, 0, 9223372036854775807, 0, 9223372036854775807
0, 18, 0, 9223372036854775807, 0, 9223372036854775807
0, 19, 0, 9223372036854775807, 0, 9223372036854775807
0, 20, 0, 9223372036854775807, 0, 9223372036854775807
