Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 37, 47, 37, 47
0, 1, 59, 75, 59, 75
0, 2, 92, 116, 92, 116
0, 3, 107, 135, 107, 135
0, 4, 169, 246, 169, 246
0, 5, 109, 171, 109, 171
0, 6, 129, 163, 129, 163
0, 7, 166, 209, 166, 209
0, 8, 228, 307, 228, 307
0, 9, 230, 309, 230, 309
0, 10, 125, 177, 125, 177
0, 11, 198, 269, 198, 269
0, 12, 152, 243, 152, 243
0, 13, 157, 249, 157, 249
0, 14, 168, 264, 168, 264
0, 15, 189, 289, 189, 289
0, 16, 275, 366, 275, 366
0, 17, 200, 272, 200, 272
0, 18, 0, 9223372036854775807, 0, 9223372036854775807
0, 19, 0, 9223372036854775807, 0, 9223372036854775807
