Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 41, 52, 41, 52
0, 1, 103, 130, 103, 130
0, 2, 89, 113, 89, 113
0, 3, 136, 172, 136, 172
0, 4, 179, 226, 179, 226
0, 5, 171, 216, 171, 216
0, 6, 107, 136, 107, 136
0, 7, 156, 197, 156, 197
0, 8, 214, 244, 214, 244
0, 9, 167, 185, 167, 185
0, 10, 0, 9223372036854775807, 0, 9223372036854775807
0, 11, 0, 9223372036854775807, 0, 9223372036854775807
0, 12, 0, 9223372036854775807, 0, 9223372036854775807
0, 13, 0, 9223372036854775807, 0, 9223372036854775807
