Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 36, 45, 36, 45
0, 1, 53, 67, 53, 67
0, 2, 109, 137, 109, 137
0, 3, 125, 158, 125, 158
0, 4, 175, 249, 175, 249
0, 5, 160, 230, 160, 230
0, 6, 127, 181, 127, 181
0, 7, 153, 236, 153, 236
0, 8, 191, 254, 191, 254
0, 9, 229, 302, 229, 302
0, 10, 110, 138, 110, 138
0, 11, 148, 206, 148, 206
0, 12, 195, 265, 195, 265
0, 13, 219, 282, 219, 282
0, 14, 170, 268, 170, 268
0, 15, 180, 218, 180, 218
0, 16, 0, 9223372036854775807, 0, 9223372036854775807
0, 17, 0, 9223372036854775807, 0, 9223372036854775807
0, 18, 0, 9223372036854775807, 0, 9223372036854775807
0, 19, 187, 220, 187, 220
0, 20, 0, 9223372036854775807, 0, 9223372036854775807
0, 21, 0, 9223372036854775807, 0, 9223372036854775807
0, 22, 0, 9223372036854775807, 0, 9223372036854775807
0, 23, 0, 9223372036854775807, 0, 9223372036854775807
0, 24, 0, 9223372036854775807, 0, 9223372036854775807
0, 25, 0, 9223372036854775807, 0, 9223372036854775807
