   Task ID,     Job ID,          Arrival min,          Arrival max,             Cost min,             Cost max,             Deadline,             Priority
0, 0, 0, 0, 37, 47, 700, 1, normal 
0, 1, 0, 0, 48, 60, 700, 1, normal 
0, 2, 0, 0, 8, 10, 700, 1, normal 
0, 3, 0, 0, 57, 72, 700, 1, fork 
0, 4, 0, 0, 23, 29, 700, 1, normal 
0, 5, 0, 0, 18, 23, 700, 1, normal 
0, 6, 0, 0, 72, 90, 700, 1, normal 
0, 7, 0, 0, 27, 34, 700, 1, fork 
0, 8, 0, 0, 38, 48, 700, 1, normal 
0, 9, 0, 0, 45, 57, 700, 1, normal 
0, 10, 0, 0, 9, 12, 700, 1, join 
0, 11, 0, 0, 28, 35, 700, 1, join 
0, 12, 0, 0, 53, 67, 700, 1, normal 
0, 13, 0, 0, 39, 49, 700, 1, normal 
