Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 22, 28, 22, 28
0, 1, 62, 79, 62, 79
0, 2, 98, 124, 98, 124
0, 3, 118, 150, 118, 150
0, 4, 166, 210, 166, 210
0, 5, 146, 186, 146, 186
0, 6, 157, 198, 157, 198
0, 7, 131, 166, 131, 166
0, 8, 192, 276, 192, 276
0, 9, 143, 214, 143, 214
0, 10, 162, 230, 162, 230
0, 11, 189, 264, 189, 264
0, 12, 222, 319, 222, 319
0, 13, 236, 346, 236, 346
0, 14, 219, 310, 219, 310
0, 15, 211, 300, 211, 300
0, 16, 301, 428, 301, 428
0, 17, 0, 9223372036854775807, 0, 9223372036854775807
0, 18, 0, 9223372036854775807, 0, 9223372036854775807
