   Task ID,     Job ID,          Arrival min,          Arrival max,             Cost min,             Cost max,             Deadline,             Priority
0, 0, 0, 0, 34, 43, 450, 1, normal 
0, 1, 0, 0, 32, 40, 450, 1, normal 
0, 2, 0, 0, 8, 11, 450, 1, normal 
0, 3, 0, 0, 76, 96, 450, 1, fork 
0, 4, 0, 0, 56, 71, 450, 1, normal 
0, 5, 0, 0, 70, 88, 450, 1, normal 
0, 6, 0, 0, 4, 6, 450, 1, normal 
0, 7, 0, 0, 7, 9, 450, 1, fork 
0, 8, 0, 0, 44, 56, 450, 1, normal 
0, 9, 0, 0, 18, 23, 450, 1, normal 
0, 10, 0, 0, 73, 92, 450, 1, normal 
0, 11, 0, 0, 35, 44, 450, 1, normal 
0, 12, 0, 0, 18, 23, 450, 1, normal 
0, 13, 0, 0, 54, 68, 450, 1, normal 
0, 14, 0, 0, 0, 1, 450, 1, normal 
0, 15, 0, 0, 2, 3, 450, 1, normal 
0, 16, 0, 0, 15, 19, 450, 1, normal 
0, 17, 0, 0, 66, 83, 450, 1, normal 
0, 18, 0, 0, 25, 32, 450, 1, normal 
0, 19, 0, 0, 60, 76, 450, 1, normal 
0, 20, 0, 0, 3, 4, 450, 1, normal 
0, 21, 0, 0, 79, 99, 450, 1, join 
0, 22, 0, 0, 63, 79, 450, 1, join 
0, 23, 0, 0, 63, 79, 450, 1, normal 
0, 24, 0, 0, 33, 42, 450, 1, normal 
0, 25, 0, 0, 67, 84, 450, 1, normal 
0, 26, 0, 0, 24, 30, 450, 1, normal 
0, 27, 0, 0, 15, 19, 450, 1, normal 
0, 28, 0, 0, 78, 98, 450, 1, normal 
