Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 72, 90, 72, 90
0, 1, 79, 99, 79, 99
0, 2, 132, 165, 132, 165
0, 3, 203, 293, 203, 293
0, 4, 207, 259, 207, 259
0, 5, 228, 285, 228, 285
0, 6, 135, 209, 135, 209
0, 7, 168, 253, 168, 253
0, 8, 187, 277, 187, 277
0, 9, 182, 271, 182, 271
0, 10, 80, 100, 80, 100
0, 11, 82, 103, 82, 103
0, 12, 103, 154, 103, 154
0, 13, 113, 193, 113, 193
0, 14, 110, 226, 110, 226
0, 15, 162, 266, 162, 266
0, 16, 99, 164, 99, 164
0, 17, 119, 229, 119, 229
0, 18, 169, 300, 169, 300
0, 19, 131, 245, 131, 245
0, 20, 0, 9223372036854775807, 0, 9223372036854775807
0, 21, 0, 9223372036854775807, 0, 9223372036854775807
0, 22, 206, 307, 206, 307
0, 23, 215, 310, 215, 310
0, 24, 0, 9223372036854775807, 0, 9223372036854775807
0, 25, 0, 9223372036854775807, 0, 9223372036854775807
0, 26, 0, 9223372036854775807, 0, 9223372036854775807
