   Task ID,     Job ID,          Arrival min,          Arrival max,             Cost min,             Cost max,             Deadline,             Priority
0, 0, 0, 0, 31, 39, 200, 1, normal 
0, 1, 0, 0, 20, 25, 200, 1, normal 
0, 2, 0, 0, 44, 56, 200, 1, normal 
0, 3, 0, 0, 40, 51, 200, 1, fork 
0, 4, 0, 0, 21, 27, 200, 1, normal 
0, 5, 0, 0, 44, 55, 200, 1, normal 
0, 6, 0, 0, 0, 1, 200, 1, normal 
0, 7, 0, 0, 79, 99, 200, 1, fork 
0, 8, 0, 0, 48, 61, 200, 1, normal 
0, 9, 0, 0, 4, 5, 200, 1, normal 
0, 10, 0, 0, 51, 64, 200, 1, normal 
0, 11, 0, 0, 73, 92, 200, 1, normal 
0, 12, 0, 0, 58, 73, 200, 1, normal 
0, 13, 0, 0, 29, 37, 200, 1, normal 
0, 14, 0, 0, 12, 16, 200, 1, normal 
0, 15, 0, 0, 24, 31, 200, 1, join 
0, 16, 0, 0, 64, 81, 200, 1, normal 
0, 17, 0, 0, 32, 40, 200, 1, normal 
0, 18, 0, 0, 69, 87, 200, 1, normal 
0, 19, 0, 0, 36, 45, 200, 1, join 
0, 20, 0, 0, 28, 35, 200, 1, normal 
