Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 36, 45, 36, 45
0, 1, 53, 67, 53, 67
0, 2, 109, 137, 109, 137
0, 3, 125, 158, 125, 158
0, 4, 175, 279, 175, 279
0, 5, 160, 260, 160, 260
0, 6, 127, 181, 127, 181
0, 7, 153, 236, 153, 236
0, 8, 191, 296, 191, 296
0, 9, 229, 344, 229, 344
0, 10, 110, 138, 110, 138
0, 11, 148, 206, 148, 206
0, 12, 195, 291, 195, 291
0, 13, 219, 324, 219, 324
0, 14, 170, 296, 170, 296
0, 15, 180, 292, 180, 292
0, 16, 219, 351, 219, 351
0, 17, 211, 287, 211, 287
0, 18, 176, 213, 176, 213
0, 19, 187, 304, 187, 304
0, 20, 249, 304, 249, 304
0, 21, 224, 285, 224, 285
0, 22, 0, 9223372036854775807, 0, 9223372036854775807
0, 23, 0, 9223372036854775807, 0, 9223372036854775807
0, 24, 0, 9223372036854775807, 0, 9223372036854775807
0, 25, 0, 9223372036854775807, 0, 9223372036854775807
