Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 18, 23, 18, 23
0, 1, 78, 99, 78, 99
0, 2, 84, 106, 84, 106
0, 3, 125, 184, 125, 184
0, 4, 133, 194, 133, 194
0, 5, 180, 253, 180, 253
0, 6, 104, 190, 104, 190
0, 7, 47, 60, 47, 60
0, 8, 79, 101, 79, 101
0, 9, 129, 164, 129, 164
0, 10, 103, 137, 103, 137
0, 11, 136, 204, 136, 204
0, 12, 135, 222, 135, 222
0, 13, 81, 103, 81, 103
0, 14, 95, 121, 95, 121
0, 15, 81, 107, 81, 107
0, 16, 127, 165, 127, 165
0, 17, 254, 346, 254, 346
0, 18, 161, 254, 161, 254
0, 19, 129, 168, 129, 168
0, 20, 272, 369, 272, 369
0, 21, 213, 319, 213, 319
0, 22, 0, 9223372036854775807, 0, 9223372036854775807
