Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 63, 79, 63, 79
0, 1, 67, 85, 67, 85
0, 2, 120, 151, 120, 151
0, 3, 154, 194, 154, 194
0, 4, 226, 295, 226, 295
0, 5, 176, 232, 176, 232
0, 6, 144, 182, 144, 182
0, 7, 162, 204, 162, 204
0, 8, 231, 320, 231, 320
0, 9, 205, 287, 205, 287
0, 10, 124, 156, 124, 156
0, 11, 138, 174, 138, 174
0, 12, 191, 261, 191, 261
0, 13, 175, 243, 175, 243
0, 14, 230, 298, 230, 298
0, 15, 0, 9223372036854775807, 0, 9223372036854775807
0, 16, 0, 9223372036854775807, 0, 9223372036854775807
0, 17, 0, 9223372036854775807, 0, 9223372036854775807
0, 18, 0, 9223372036854775807, 0, 9223372036854775807
0, 19, 0, 9223372036854775807, 0, 9223372036854775807
