Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 33, 42, 33, 42
0, 1, 43, 55, 43, 55
0, 2, 98, 124, 98, 124
0, 3, 153, 193, 153, 193
0, 4, 189, 296, 189, 296
0, 5, 225, 340, 225, 340
0, 6, 161, 260, 161, 260
0, 7, 135, 249, 135, 249
0, 8, 153, 331, 153, 331
0, 9, 176, 360, 176, 360
0, 10, 105, 132, 105, 132
0, 11, 181, 227, 181, 227
0, 12, 208, 320, 208, 320
0, 13, 249, 390, 249, 390
0, 14, 211, 358, 211, 358
0, 15, 213, 376, 213, 376
0, 16, 151, 327, 151, 327
0, 17, 204, 418, 204, 418
0, 18, 209, 414, 209, 414
0, 19, 168, 407, 168, 407
0, 20, 210, 428, 210, 428
0, 21, 181, 379, 181, 379
0, 22, 217, 371, 217, 371
0, 23, 241, 399, 241, 399
0, 24, 179, 379, 179, 379
0, 25, 324, 453, 324, 453
0, 26, 256, 418, 256, 418
0, 27, 246, 363, 246, 363
0, 28, 317, 421, 317, 421
0, 29, 0, 9223372036854775807, 0, 9223372036854775807
0, 30, 0, 9223372036854775807, 0, 9223372036854775807
