Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 72, 90, 72, 90
0, 1, 150, 188, 150, 188
0, 2, 79, 99, 79, 99
0, 3, 144, 181, 144, 181
0, 4, 150, 233, 150, 233
0, 5, 206, 303, 206, 303
0, 6, 104, 131, 104, 131
0, 7, 137, 204, 137, 204
0, 8, 152, 284, 152, 284
0, 9, 184, 324, 184, 324
0, 10, 147, 216, 147, 216
0, 11, 191, 292, 191, 292
0, 12, 240, 398, 240, 398
0, 13, 247, 412, 247, 412
0, 14, 264, 453, 264, 453
0, 15, 257, 463, 257, 463
0, 16, 147, 322, 147, 322
0, 17, 175, 407, 175, 407
0, 18, 206, 456, 206, 456
0, 19, 198, 452, 198, 452
0, 20, 222, 418, 222, 418
0, 21, 255, 476, 255, 476
0, 22, 315, 527, 315, 527
0, 23, 246, 507, 246, 507
0, 24, 283, 512, 283, 512
0, 25, 355, 578, 355, 578
0, 26, 433, 676, 433, 676
