Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 75, 94, 75, 94
0, 1, 144, 181, 144, 181
0, 2, 147, 185, 147, 185
0, 3, 182, 249, 182, 249
0, 4, 194, 238, 194, 238
0, 5, 213, 261, 213, 261
0, 6, 187, 268, 187, 268
0, 7, 103, 129, 103, 129
0, 8, 115, 145, 115, 145
0, 9, 123, 156, 123, 156
0, 10, 164, 207, 164, 207
0, 11, 171, 217, 171, 217
0, 12, 151, 189, 151, 189
0, 13, 177, 222, 177, 222
0, 14, 225, 315, 225, 315
0, 15, 188, 269, 188, 269
0, 16, 167, 205, 167, 205
0, 17, 0, 9223372036854775807, 0, 9223372036854775807
0, 18, 231, 259, 231, 259
0, 19, 0, 9223372036854775807, 0, 9223372036854775807
0, 20, 0, 9223372036854775807, 0, 9223372036854775807
0, 21, 0, 9223372036854775807, 0, 9223372036854775807
0, 22, 0, 9223372036854775807, 0, 9223372036854775807
