Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 50, 63, 50, 63
0, 1, 85, 107, 85, 107
0, 2, 114, 144, 114, 144
0, 3, 192, 242, 192, 242
0, 4, 244, 308, 244, 308
0, 5, 212, 268, 212, 268
0, 6, 179, 226, 179, 226
0, 7, 110, 139, 110, 139
0, 8, 156, 197, 156, 197
0, 9, 193, 244, 193, 244
0, 10, 160, 203, 160, 203
0, 11, 127, 161, 127, 161
0, 12, 144, 183, 144, 183
0, 13, 127, 162, 127, 162
0, 14, 0, 9223372036854775807, 0, 9223372036854775807
0, 15, 265, 331, 265, 331
0, 16, 0, 9223372036854775807, 0, 9223372036854775807
0, 17, 0, 9223372036854775807, 0, 9223372036854775807
0, 18, 0, 9223372036854775807, 0, 9223372036854775807
0, 19, 0, 9223372036854775807, 0, 9223372036854775807
