Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 60, 76, 60, 76
0, 1, 136, 172, 136, 172
0, 2, 76, 97, 76, 97
0, 3, 83, 106, 83, 106
0, 4, 106, 156, 106, 156
0, 5, 118, 171, 118, 171
0, 6, 89, 114, 89, 114
0, 7, 100, 136, 100, 136
0, 8, 153, 239, 153, 239
0, 9, 159, 246, 159, 246
0, 10, 127, 191, 127, 191
0, 11, 166, 240, 166, 240
0, 12, 195, 281, 195, 281
0, 13, 165, 258, 165, 258
0, 14, 170, 276, 170, 276
0, 15, 163, 254, 163, 254
0, 16, 198, 285, 198, 285
0, 17, 269, 374, 269, 374
0, 18, 0, 9223372036854775807, 0, 9223372036854775807
