Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 60, 75, 60, 75
0, 1, 124, 156, 124, 156
0, 2, 121, 152, 121, 152
0, 3, 177, 271, 177, 271
0, 4, 178, 316, 178, 316
0, 5, 226, 376, 226, 376
0, 6, 163, 260, 163, 260
0, 7, 157, 274, 157, 274
0, 8, 221, 408, 221, 408
0, 9, 211, 395, 211, 395
0, 10, 71, 89, 71, 89
0, 11, 139, 175, 139, 175
0, 12, 140, 262, 140, 262
0, 13, 162, 291, 162, 291
0, 14, 162, 303, 162, 303
0, 15, 122, 153, 122, 153
0, 16, 161, 295, 161, 295
0, 17, 186, 339, 186, 339
0, 18, 169, 346, 169, 346
0, 19, 186, 372, 186, 372
0, 20, 170, 375, 170, 375
0, 21, 245, 337, 245, 337
0, 22, 234, 313, 234, 313
0, 23, 247, 308, 247, 308
0, 24, 241, 292, 241, 292
0, 25, 227, 278, 227, 278
0, 26, 240, 331, 240, 331
0, 27, 245, 337, 245, 337
0, 28, 0, 9223372036854775807, 0, 9223372036854775807
0, 29, 0, 9223372036854775807, 0, 9223372036854775807
0, 30, 0, 9223372036854775807, 0, 9223372036854775807
0, 31, 0, 9223372036854775807, 0, 9223372036854775807
