Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 2, 3, 2, 3
0, 1, 10, 14, 10, 14
0, 2, 53, 67, 53, 67
0, 3, 64, 81, 64, 81
0, 4, 97, 123, 97, 123
0, 5, 138, 174, 138, 174
0, 6, 77, 97, 77, 97
0, 7, 132, 166, 132, 166
0, 8, 191, 220, 191, 220
0, 9, 156, 177, 156, 177
0, 10, 84, 120, 84, 120
0, 11, 90, 128, 90, 128
0, 12, 104, 146, 104, 146
0, 13, 145, 197, 145, 197
0, 14, 117, 171, 117, 171
0, 15, 0, 9223372036854775807, 0, 9223372036854775807
0, 16, 0, 9223372036854775807, 0, 9223372036854775807
0, 17, 0, 9223372036854775807, 0, 9223372036854775807
0, 18, 0, 9223372036854775807, 0, 9223372036854775807
0, 19, 0, 9223372036854775807, 0, 9223372036854775807
