Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 71, 89, 71, 89
0, 1, 106, 133, 106, 133
0, 2, 78, 98, 78, 98
0, 3, 149, 187, 149, 187
0, 4, 149, 170, 149, 170
0, 5, 157, 180, 157, 180
0, 6, 131, 165, 131, 165
0, 7, 141, 177, 141, 177
0, 8, 170, 206, 170, 206
0, 9, 171, 207, 171, 207
0, 10, 134, 169, 134, 169
0, 11, 171, 216, 171, 216
0, 12, 209, 263, 209, 263
0, 13, 0, 9223372036854775807, 0, 9223372036854775807
0, 14, 0, 9223372036854775807, 0, 9223372036854775807
0, 15, 0, 9223372036854775807, 0, 9223372036854775807
0, 16, 0, 9223372036854775807, 0, 9223372036854775807
0, 17, 0, 9223372036854775807, 0, 9223372036854775807
0, 18, 0, 9223372036854775807, 0, 9223372036854775807
0, 19, 0, 9223372036854775807, 0, 9223372036854775807
