   Task ID,     Job ID,          Arrival min,          Arrival max,             Cost min,             Cost max,             Deadline,             Priority
0, 0, 0, 0, 37, 47, 250, 1, normal 
0, 1, 0, 0, 69, 87, 250, 1, normal 
0, 2, 0, 0, 77, 97, 250, 1, normal 
0, 3, 0, 0, 67, 84, 250, 1, fork 
0, 4, 0, 0, 59, 74, 250, 1, normal 
0, 5, 0, 0, 73, 92, 250, 1, normal 
0, 6, 0, 0, 50, 63, 250, 1, normal 
0, 7, 0, 0, 36, 46, 250, 1, fork 
0, 8, 0, 0, 23, 29, 250, 1, normal 
0, 9, 0, 0, 43, 54, 250, 1, normal 
0, 10, 0, 0, 41, 52, 250, 1, normal 
0, 11, 0, 0, 27, 34, 250, 1, normal 
0, 12, 0, 0, 64, 81, 250, 1, normal 
0, 13, 0, 0, 76, 95, 250, 1, normal 
0, 14, 0, 0, 59, 74, 250, 1, normal 
0, 15, 0, 0, 60, 76, 250, 1, join 
0, 16, 0, 0, 31, 39, 250, 1, normal 
0, 17, 0, 0, 19, 24, 250, 1, normal 
0, 18, 0, 0, 56, 71, 250, 1, normal 
0, 19, 0, 0, 31, 39, 250, 1, join 
0, 20, 0, 0, 60, 76, 250, 1, normal 
