Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 37, 47, 37, 47
0, 1, 106, 134, 106, 134
0, 2, 114, 144, 114, 144
0, 3, 181, 228, 181, 228
0, 4, 240, 302, 240, 302
0, 5, 254, 320, 254, 320
0, 6, 164, 240, 164, 240
0, 7, 73, 93, 73, 93
0, 8, 96, 122, 96, 122
0, 9, 139, 176, 139, 176
0, 10, 137, 196, 137, 196
0, 11, 133, 210, 133, 210
0, 12, 137, 174, 137, 174
0, 13, 213, 269, 213, 269
0, 14, 196, 248, 196, 248
0, 15, 314, 369, 314, 369
0, 16, 170, 249, 170, 249
0, 17, 232, 293, 232, 293
0, 18, 0, 9223372036854775807, 0, 9223372036854775807
0, 19, 263, 332, 263, 332
0, 20, 0, 9223372036854775807, 0, 9223372036854775807
