Task ID, Job ID, BCCT, WCCT, BCRT, WCRT
0, 0, 39, 49, 39, 49
0, 1, 95, 120, 95, 120
0, 2, 79, 99, 79, 99
0, 3, 107, 134, 107, 134
0, 4, 178, 287, 178, 287
0, 5, 171, 279, 171, 279
0, 6, 107, 134, 107, 134
0, 7, 111, 141, 111, 141
0, 8, 131, 224, 131, 224
0, 9, 175, 278, 175, 278
0, 10, 108, 137, 108, 137
0, 11, 179, 277, 179, 277
0, 12, 112, 231, 112, 231
0, 13, 160, 295, 160, 295
0, 14, 106, 133, 106, 133
0, 15, 148, 264, 148, 264
0, 16, 160, 337, 160, 337
0, 17, 224, 418, 224, 418
0, 18, 165, 344, 165, 344
0, 19, 185, 335, 185, 335
0, 20, 231, 402, 231, 402
0, 21, 203, 368, 203, 368
0, 22, 258, 452, 258, 452
0, 23, 255, 442, 255, 442
0, 24, 220, 404, 220, 404
0, 25, 200, 361, 200, 361
0, 26, 243, 358, 243, 358
0, 27, 317, 360, 317, 360
0, 28, 334, 433, 334, 433
0, 29, 0, 9223372036854775807, 0, 9223372036854775807
0, 30, 0, 9223372036854775807, 0, 9223372036854775807
